1492046694.584096,0
1492046694.693001,2
1492046694.823785,1
1492046694.946838,0
1492046695.070385,0
1492046695.174182,1
1492046695.287012,1
1492046695.433925,1
1492046695.566926,0
1492046695.695704,1
1492046695.806227,1
1492046695.946381,0
1492046696.091067,1
1492046696.215182,1
1492046696.329411,0
1492046696.457171,1
1492046696.580661,1
1492046696.705830,0
1492046696.834008,0
1492046696.965644,0
1492046697.092092,0
1492046697.212970,1
1492046697.348985,0
1492046697.493892,0
1492046697.598366,0
1492046697.718975,0
1492046697.856603,1
1492046697.969056,1
1492046698.079097,0
1492046698.231492,1
1492046698.344300,0
1492046698.465841,0
1492046698.606796,1
1492046698.749478,1
1492046698.868246,0
1492046699.010002,0
1492046699.125890,0
1492046699.266119,1
1492046699.426703,1
1492046699.563124,0
1492046699.669375,0
1492046699.788959,0
1492046699.907640,0
1492046700.019667,0
1492046700.124448,1
1492046700.241971,0
1492046700.356053,0
1492046700.480270,0
1492046700.619500,0
1492046700.740179,1
1492046700.848977,1
1492046700.987026,1
1492046701.099997,0
1492046701.210519,0
1492046701.337225,0
1492046701.458601,1
1492046701.595134,1
1492046701.731565,0
1492046701.838027,1
1492046701.953270,0
1492046702.083113,0
1492046702.217910,0
1492046702.347037,0
1492046702.459747,0
1492046702.603128,0
1492046702.741131,0
1492046702.868908,0
1492046702.974991,0
1492046703.118376,11
1492046703.232365,13
1492046703.342277,18
1492046703.463034,19
1492046703.579323,19
1492046703.685679,15
1492046703.798254,20
1492046703.930512,9
1492046704.040398,0
1492046704.150430,0
1492046704.277162,0
1492046704.387161,0
1492046704.501573,7
1492046704.614891,0
1492046704.757707,12
1492046704.900709,18
1492046705.014125,18
1492046705.133381,15
1492046705.264301,16
1492046705.398880,13
1492046705.513611,0
1492046705.656635,0
1492046705.773394,0
1492046705.880030,0
1492046705.990310,7
1492046706.109233,7
1492046706.219848,12
1492046706.376423,19
1492046706.573205,20
1492046706.686152,14
1492046706.808235,19
1492046706.958734,14
1492046707.085142,0
1492046707.202851,0
1492046707.309813,0
1492046707.414365,0
1492046707.555263,1
1492046707.689655,0
1492046707.800826,1
1492046707.913331,0
1492046708.041204,0
1492046708.167817,0
1492046708.275616,0
1492046708.391144,0
1492046708.521603,0
1492046708.635343,0
1492046708.739022,0
1492046708.850738,0
1492046708.983068,0
1492046709.129397,0
1492046709.252279,0
1492046709.388370,0
