1492047723.954796,19
1492047724.077462,12
1492047724.192166,5
1492047724.332473,11
1492047724.472994,20
1492047724.592950,28
1492047724.711438,34
1492047724.820654,29
1492047724.952783,21
1492047725.076677,15
1492047725.201682,7
1492047725.306648,9
1492047725.438048,15
1492047725.558147,22
1492047725.707018,33
1492047725.859925,29
1492047725.995681,21
1492047726.151874,12
1492047726.267125,5
1492047726.409588,0
1492047726.553242,0
1492047726.660551,0
1492047726.771323,0
1492047726.874930,0
1492047726.995450,0
1492047727.135573,0
1492047727.243262,0
1492047727.353513,0
1492047727.473440,0
1492047727.586376,0
1492047727.694888,1
1492047727.822474,0
1492047727.938320,0
1492047728.077414,0
1492047728.236229,0
1492047728.359661,0
1492047728.466681,0
1492047728.574345,0
1492047728.685552,0
1492047728.790367,0
1492047728.910974,0
1492047729.035613,0
1492047729.182199,0
1492047729.290723,0
1492047729.395911,0
1492047729.505279,1
1492047729.610423,0
1492047729.748890,0
1492047729.889143,0
1492047730.016063,0
1492047730.124568,0
1492047730.256113,0
1492047730.377373,0
1492047730.507513,0
1492047730.652325,0
1492047730.785615,0
1492047730.943286,0
1492047731.078394,0
1492047731.213066,0
1492047731.345811,7
1492047731.474541,15
1492047731.598133,24
1492047731.730226,31
1492047731.859921,31
1492047732.007635,23
1492047732.123330,17
1492047732.293234,7
1492047732.408445,9
1492047732.553882,17
1492047732.705188,28
1492047732.833521,35
1492047732.955466,27
1492047733.104146,18
1492047733.245612,12
1492047733.373273,1
1492047733.519707,13
1492047733.656132,23
1492047733.791545,31
1492047733.927732,31
1492047734.071696,24
1492047734.205783,16
1492047734.341211,9
1492047734.462593,0
1492047734.610560,0
1492047734.734021,0
1492047734.858126,0
1492047734.987283,0
1492047735.133948,0
1492047735.255855,0
1492047735.401791,0
1492047735.538872,0
1492047735.665705,0
1492047735.807924,0
1492047735.954450,1
1492047736.075828,0
1492047736.210821,0
1492047736.342156,0
1492047736.481108,0
1492047736.588880,0
1492047736.721297,0
1492047736.847995,0
1492047736.972769,0
1492047737.101915,0
1492047737.216194,0
1492047737.324441,0
1492047737.446791,0
1492047737.588785,0
1492047737.723175,0
1492047737.855917,0
1492047737.977284,0
1492047738.116139,0
1492047738.248715,0
1492047738.371459,1
1492047738.482527,0
1492047738.608259,0
1492047738.716851,0
1492047738.857322,0
1492047738.973216,1
1492047739.099004,0
1492047739.205110,0
1492047739.330344,0
1492047739.460911,6
1492047739.582551,15
1492047739.708338,23
1492047739.831628,31
1492047739.976676,31
1492047740.103152,24
1492047740.225558,18
1492047740.345741,11
1492047740.480231,3
1492047740.596344,13
1492047740.738740,23
1492047740.869145,31
1492047740.990714,32
1492047741.116810,24
1492047741.235241,18
1492047741.355997,12
1492047741.470456,0
1492047741.591011,11
1492047741.734444,19
1492047741.857174,30
1492047741.978389,34
1492047742.098169,29
1492047742.224143,21
1492047742.338431,15
1492047742.463358,7
1492047742.587959,0
1492047742.707132,1
1492047742.842643,0
1492047742.950007,0
1492047743.073384,0
1492047743.188432,0
1492047743.296459,0
1492047743.420509,0
1492047743.529494,0
1492047743.659269,0
1492047743.805951,0
1492047743.927995,0
1492047744.067645,0
1492047744.195522,0
1492047744.315541,1
1492047744.440596,0
1492047744.579716,0
1492047744.713065,0
1492047744.841391,0
1492047744.973353,0
1492047745.110876,0
1492047745.230569,0
1492047745.363855,0
1492047745.480143,0
1492047745.617202,0
1492047745.744535,0
1492047745.885007,0
1492047746.026135,1
1492047746.163859,0
1492047746.290702,0
1492047746.426546,0
1492047746.565551,0
1492047746.687711,0
1492047746.820756,0
1492047746.950274,0
1492047747.073582,0
1492047747.194739,0
1492047747.313052,0
1492047747.433697,0
1492047747.553645,6
1492047747.675332,8
1492047747.800145,17
1492047747.924640,25
1492047748.058979,32
1492047748.187740,25
1492047748.316779,17
1492047748.440062,10
1492047748.553005,0
1492047748.679239,12
1492047748.807204,21
1492047748.936886,29
1492047749.064956,34
1492047749.191138,26
1492047749.337420,18
1492047749.451046,12
1492047749.575024,1
1492047749.707276,12
1492047749.844658,20
1492047749.954029,29
1492047750.072590,35
1492047750.207226,27
1492047750.330842,21
1492047750.467881,16
1492047750.584350,5
1492047750.704060,0
1492047750.818141,0
1492047750.947918,0
1492047751.076888,0
1492047751.203524,0
1492047751.325818,0
1492047751.452898,0
1492047751.575543,0
1492047751.715293,0
1492047751.851246,0
1492047751.984054,0
1492047752.092047,0
1492047752.209378,0
1492047752.351672,0
1492047752.478636,1
1492047752.624007,0
1492047752.756021,0
1492047752.896004,0
1492047753.041402,0
1492047753.150129,0
1492047753.266952,0
1492047753.384389,1
1492047753.502081,0
1492047753.619348,0
1492047753.741412,0
1492047753.851223,0
1492047753.988208,1
1492047754.107448,0
1492047754.236350,0
1492047754.340867,0
1492047754.445438,0
1492047754.575890,0
1492047754.684371,0
1492047754.787653,0
1492047754.890974,1
1492047754.994539,0
1492047755.100857,0
1492047755.204431,0
1492047755.307999,0
1492047755.455143,0
1492047755.584469,0
1492047755.714865,11
1492047755.865174,20
1492047755.969860,29
1492047756.097327,35
1492047756.203050,29
1492047756.306477,23
1492047756.410394,17
1492047756.517216,11
1492047756.650054,0
1492047756.753388,11
1492047756.856704,18
1492047756.960060,25
1492047757.091939,33
1492047757.200805,31
1492047757.346435,23
1492047757.496826,16
1492047757.638044,7
1492047757.773358,10
1492047757.884332,18
1492047758.017216,26
1492047758.144908,35
1492047758.277878,29
1492047758.392655,22
1492047758.505903,16
1492047758.628069,9
1492047758.740483,0
1492047758.865202,0
1492047758.990676,0
1492047759.114546,0
1492047759.240326,0
1492047759.372132,0
1492047759.484111,0
1492047759.615757,0
1492047759.740770,0
1492047759.877386,0
1492047760.003614,0
1492047760.151887,0
1492047760.279703,0
1492047760.398511,0
1492047760.519464,0
1492047760.643771,0
1492047760.766888,0
1492047760.891341,0
1492047761.022193,1
1492047761.142358,0
1492047761.252335,0
1492047761.389238,0
1492047761.522706,1
1492047761.661096,0
1492047761.795263,0
1492047761.914107,0
1492047762.043658,0
1492047762.181590,0
1492047762.315241,0
1492047762.447890,0
1492047762.561635,0
1492047762.686880,0
1492047762.823676,0
1492047762.940940,0
1492047763.075043,0
1492047763.199354,0
1492047763.324102,0
1492047763.449810,0
1492047763.587998,0
1492047763.719419,0
1492047763.842940,12
1492047763.961751,20
1492047764.095337,28
1492047764.218818,35
1492047764.325867,28
1492047764.442897,21
1492047764.551311,15
1492047764.697762,7
1492047764.819567,8
1492047764.929910,15
1492047765.067421,24
1492047765.186735,33
1492047765.313283,31
1492047765.437727,24
1492047765.574007,17
1492047765.707412,10
1492047765.831910,10
1492047765.963843,16
1492047766.072695,23
1492047766.206937,32
1492047766.329084,31
1492047766.443287,26
1492047766.584881,18
1492047766.720067,10
1492047766.855763,1
1492047766.988298,0
1492047767.112717,0
1492047767.243424,0
1492047767.378294,0
1492047767.488935,0
1492047767.613577,0
1492047767.740792,0
1492047767.862701,0
1492047768.011627,0
1492047768.148224,0
1492047768.269322,0
1492047768.379955,0
1492047768.496970,0
1492047768.636834,0
1492047768.760509,0
1492047768.886259,0
1492047769.000152,0
1492047769.110088,0
1492047769.216281,0
1492047769.333122,0
1492047769.454159,0
1492047769.580141,0
1492047769.706184,0
1492047769.829247,0
1492047769.945907,0
1492047770.080646,1
1492047770.197769,0
1492047770.321290,0
1492047770.450517,0
1492047770.585637,1
1492047770.709383,0
1492047770.827708,0
1492047770.938534,0
1492047771.057487,0
1492047771.172576,0
1492047771.303001,0
1492047771.441998,0
1492047771.568064,0
1492047771.691676,1
1492047771.822219,0
1492047771.927171,11
1492047772.067741,20
1492047772.181126,28
1492047772.316871,35
1492047772.420389,30
1492047772.542078,22
1492047772.673377,14
1492047772.794391,7
1492047772.924028,4
1492047773.048139,14
1492047773.175382,21
1492047773.296773,29
1492047773.418190,31
1492047773.559082,22
1492047773.700026,14
1492047773.820847,8
1492047773.952948,8
1492047774.088576,18
1492047774.225353,25
1492047774.349587,34
1492047774.458183,30
1492047774.595470,23
1492047774.720217,16
1492047774.840220,9
1492047774.946113,0
1492047775.087804,0
1492047775.221006,0
1492047775.363564,0
1492047775.485540,0
1492047775.614226,0
1492047775.740630,0
1492047775.847330,0
1492047775.958210,0
1492047776.065470,0
1492047776.201137,0
1492047776.344978,0
1492047776.470495,0
1492047776.601053,0
1492047776.711770,0
1492047776.840575,0
1492047776.961748,0
1492047777.094537,0
1492047777.221476,1
1492047777.344661,0
1492047777.467068,0
1492047777.605443,0
1492047777.729835,0
1492047777.860080,0
1492047777.976867,0
1492047778.116440,0
1492047778.242483,0
1492047778.371073,0
1492047778.486105,0
1492047778.611193,0
1492047778.730260,1
1492047778.868363,0
1492047778.981320,0
1492047779.098006,0
1492047779.248063,0
1492047779.367085,0
1492047779.486680,0
1492047779.614973,0
1492047779.741746,0
1492047779.864989,0
1492047779.977388,6
1492047780.099251,14
1492047780.218356,21
1492047780.349275,30
1492047780.476847,33
1492047780.601208,26
1492047780.738467,18
1492047780.860844,10
1492047780.998633,0
1492047781.149251,15
1492047781.274365,22
1492047781.419874,34
1492047781.532534,32
1492047781.681962,22
1492047781.824281,16
1492047781.942647,8
1492047782.071851,7
1492047782.192826,15
1492047782.319904,23
1492047782.473000,33
1492047782.625521,28
1492047782.750900,22
1492047782.887311,14
1492047783.031054,1
1492047783.178111,0
1492047783.321668,0
1492047783.430822,0
1492047783.547405,0
1492047783.683192,0
1492047783.802162,0
1492047783.914434,0
1492047784.055016,0
1492047784.199988,0
1492047784.375304,0
1492047784.513870,0
1492047784.638921,0
1492047784.803031,0
1492047784.933642,0
1492047785.042396,0
1492047785.185580,1
1492047785.356037,0
1492047785.477139,0
1492047785.598228,1
1492047785.735320,0
1492047785.860552,0
1492047785.995959,0
1492047786.111856,0
1492047786.231190,0
1492047786.378894,0
1492047786.483677,0
1492047786.599739,0
1492047786.714106,1
1492047786.845906,0
1492047786.951372,0
1492047787.077166,0
1492047787.193579,0
1492047787.311630,1
1492047787.414994,1
1492047787.533498,0
1492047787.659763,0
1492047787.787347,0
1492047787.907768,0
1492047788.061520,0
1492047788.194531,10
1492047788.302344,19
1492047788.456756,29
1492047788.607670,33
1492047788.717362,26
1492047788.833770,20
1492047788.964254,13
1492047789.114920,0
1492047789.261706,13
1492047789.411702,23
1492047789.524537,30
1492047789.637240,34
1492047789.742391,27
1492047789.880039,20
1492047790.002076,13
1492047790.107017,7
1492047790.229309,9
1492047790.359443,17
1492047790.498628,27
1492047790.632431,36
1492047790.739097,30
1492047790.865903,23
1492047791.046744,14
1492047791.174101,0
1492047791.298856,0
1492047791.426738,0
1492047791.559975,0
1492047791.671015,0
1492047791.814353,0
1492047791.928059,0
1492047792.041643,0
1492047792.147437,0
1492047792.255769,0
1492047792.365780,1
1492047792.483774,0
1492047792.639434,0
1492047792.781082,0
1492047792.967673,0
1492047793.079178,0
1492047793.187144,0
1492047793.313554,0
1492047793.444866,0
1492047793.560702,0
1492047793.674846,0
1492047793.787341,0
1492047793.893429,0
1492047794.024043,0
1492047794.157001,0
1492047794.265026,0
1492047794.386502,0
1492047794.502241,1
1492047794.633356,0
1492047794.763928,0
1492047794.900213,1
1492047795.018272,0
1492047795.153476,0
1492047795.261993,0
1492047795.414850,0
1492047795.542366,0
1492047795.652694,0
1492047795.759558,0
1492047795.879329,0
1492047795.986885,0
1492047796.106929,0
1492047796.217252,1
1492047796.328529,12
1492047796.449913,20
1492047796.560151,27
1492047796.685479,35
1492047796.817598,28
1492047796.931337,21
1492047797.039461,15
1492047797.162421,10
1492047797.293252,5
1492047797.405184,8
1492047797.551099,17
1492047797.666346,26
1492047797.791460,33
1492047797.904750,26
1492047798.015309,21
1492047798.140165,13
1492047798.256893,6
1492047798.369791,7
1492047798.487662,14
1492047798.624378,25
1492047798.749044,33
1492047798.927499,28
1492047799.055786,21
1492047799.233887,10
1492047799.342114,0
1492047799.482562,0
1492047799.599078,0
1492047799.725853,0
1492047799.845236,0
1492047799.960137,0
1492047800.084731,0
1492047800.194032,0
1492047800.307197,0
1492047800.424325,0
1492047800.539589,0
1492047800.672654,0
1492047800.780228,0
1492047800.901826,0
1492047801.022066,0
1492047801.158279,0
1492047801.276645,0
1492047801.392923,0
1492047801.498695,0
1492047801.615169,0
1492047801.738739,0
1492047801.859852,1
1492047801.971785,0
1492047802.078840,0
1492047802.192107,0
1492047802.300724,0
1492047802.411170,0
1492047802.544251,0
1492047802.653401,0
1492047802.770065,0
1492047802.885352,0
1492047802.989239,0
1492047803.097779,0
1492047803.202649,0
1492047803.316395,0
1492047803.422866,0
1492047803.534950,0
1492047803.648495,0
1492047803.753986,0
1492047803.861743,0
1492047803.969214,0
1492047804.077891,1
1492047804.188992,0
1492047804.299945,0
1492047804.412812,9
1492047804.524567,15
1492047804.631345,22
1492047804.738408,29
1492047804.852351,35
1492047804.960153,29
1492047805.068318,23
1492047805.172238,17
1492047805.289869,9
1492047805.400610,0
1492047805.505887,12
1492047805.611032,18
1492047805.716343,26
1492047805.848883,35
1492047805.954110,31
1492047806.077057,24
1492047806.182106,18
1492047806.285978,12
1492047806.404323,0
1492047806.517758,10
1492047806.658942,18
1492047806.766510,26
1492047806.876395,33
1492047806.998020,30
1492047807.165330,21
1492047807.269428,15
1492047807.387946,8
1492047807.506572,0
1492047807.618706,0
1492047807.727352,1
1492047807.842741,0
1492047807.964586,0
1492047808.079937,0
1492047808.189498,0
1492047808.314103,0
1492047808.426966,0
1492047808.570529,0
1492047808.677640,0
1492047808.807307,0
1492047808.919371,0
1492047809.029783,0
1492047809.143914,0
1492047809.250026,1
1492047809.386942,0
1492047809.515008,0
1492047809.633756,0
1492047809.739910,0
1492047809.846737,1
1492047809.983011,0
1492047810.113769,0
1492047810.294715,0
1492047810.431308,0
1492047810.562889,0
1492047810.676096,0
1492047810.813588,0
1492047810.944922,0
1492047811.068724,0
1492047811.205314,0
1492047811.334531,0
1492047811.456785,0
1492047811.629046,0
1492047811.760946,0
1492047811.866699,0
1492047811.975010,0
1492047812.085156,0
1492047812.226480,0
1492047812.335894,0
1492047812.492560,1
1492047812.640912,13
1492047812.787795,23
1492047812.891587,30
1492047813.011078,33
1492047813.150931,26
1492047813.260861,19
1492047813.413399,11
1492047813.523181,1
1492047813.641594,10
1492047813.796938,19
1492047813.907178,27
1492047814.041641,35
1492047814.168998,29
1492047814.284154,22
1492047814.394090,16
1492047814.499761,9
1492047814.619888,7
1492047814.728207,14
1492047814.850567,20
1492047815.000011,31
1492047815.164612,31
1492047815.371826,19
1492047815.495402,13
1492047815.610877,1
1492047815.742639,0
1492047815.875189,0
1492047815.997465,0
1492047816.124320,0
1492047816.246744,0
1492047816.401603,0
1492047816.540565,1
1492047816.656903,0
1492047816.794171,0
1492047816.904763,0
1492047817.010106,0
1492047817.133093,0
1492047817.240988,1
1492047817.348532,0
1492047817.463297,0
1492047817.595563,0
1492047817.752222,0
1492047817.868202,0
1492047817.985158,0
1492047818.091790,0
1492047818.197523,0
1492047818.332082,0
1492047818.451059,1
1492047818.584946,0
1492047818.712723,0
1492047818.841154,0
1492047818.947467,0
1492047819.070320,0
1492047819.176169,0
1492047819.305462,0
1492047819.413440,0
1492047819.539167,0
1492047819.659616,0
1492047819.782525,0
1492047819.891552,0
1492047820.005749,0
1492047820.138659,0
1492047820.257440,0
1492047820.384424,0
1492047820.488023,0
1492047820.628609,0
1492047820.733659,10
1492047820.869747,18
1492047820.980620,26
1492047821.111967,35
1492047821.220297,30
1492047821.350033,22
1492047821.469892,16
1492047821.590044,9
1492047821.697971,0
1492047821.840307,11
1492047821.973678,22
1492047822.110609,31
1492047822.221816,33
1492047822.356449,25
1492047822.488101,17
1492047822.618125,9
1492047822.753339,0
1492047822.887353,13
1492047823.007836,22
1492047823.121685,29
1492047823.225116,35
1492047823.345231,29
1492047823.486868,21
1492047823.612994,14
1492047823.717177,7
1492047823.822270,0
1492047823.929292,0
1492047824.068120,0
1492047824.179321,1
1492047824.284940,0
1492047824.389923,0
1492047824.497630,0
1492047824.628242,0
1492047824.735524,0
1492047824.843121,0
1492047824.949547,0
1492047825.073081,0
1492047825.194951,1
1492047825.307146,0
1492047825.435201,0
1492047825.553560,0
1492047825.683529,0
1492047825.817801,0
1492047825.931382,0
1492047826.052283,0
1492047826.183931,0
1492047826.317326,0
1492047826.434664,0
1492047826.574050,0
1492047826.703324,1
1492047826.822226,0
1492047826.935062,0
1492047827.053824,0
1492047827.163940,0
1492047827.275500,0
1492047827.400232,0
1492047827.542893,0
1492047827.688237,0
1492047827.816763,0
1492047827.932657,0
1492047828.050331,0
1492047828.169400,0
1492047828.279767,0
1492047828.396448,0
1492047828.501890,0
1492047828.638127,0
1492047828.760550,0
1492047828.869337,9
1492047828.990384,17
1492047829.128074,27
1492047829.252562,36
1492047829.370939,29
1492047829.479200,23
1492047829.605454,16
1492047829.733583,9
1492047829.845799,4
1492047829.963913,12
1492047830.085867,22
1492047830.200298,29
1492047830.305408,36
1492047830.435558,28
1492047830.540873,22
1492047830.686229,13
1492047830.796859,8
1492047830.917709,9
1492047831.047310,16
1492047831.183164,25
1492047831.314541,33
1492047831.459290,29
1492047831.583579,22
1492047831.687087,16
1492047831.810918,9
1492047831.921002,0
1492047832.031792,0
1492047832.149245,0
1492047832.279068,0
1492047832.396607,0
1492047832.508926,0
1492047832.617568,0
1492047832.722913,0
1492047832.831934,0
1492047832.935443,0
1492047833.059872,0
1492047833.172597,0
1492047833.305650,0
1492047833.411453,0
1492047833.523544,0
1492047833.643791,0
1492047833.767242,0
1492047833.893239,0
1492047834.009430,0
1492047834.152378,0
1492047834.262817,0
1492047834.385284,0
1492047834.531585,0
1492047834.644019,0
1492047834.760688,0
1492047834.905281,0
1492047835.022026,0
1492047835.132145,0
1492047835.237957,0
1492047835.346439,0
1492047835.454332,0
1492047835.583316,0
1492047835.713240,0
1492047835.851961,0
1492047836.007821,0
1492047836.124463,0
1492047836.234223,0
1492047836.341989,0
1492047836.451715,0
1492047836.572479,0
1492047836.678890,0
1492047836.800045,0
1492047836.927102,4
1492047837.063801,14
1492047837.173486,21
1492047837.278565,30
1492047837.383122,35
1492047837.515108,28
1492047837.622940,22
1492047837.750158,15
1492047837.858293,9
1492047837.972502,7
1492047838.086637,12
1492047838.202566,20
1492047838.322853,28
1492047838.455571,35
1492047838.561430,29
1492047838.693515,22
1492047838.821974,13
1492047838.952416,6
1492047839.067810,8
1492047839.175385,15
1492047839.287060,23
1492047839.401835,31
1492047839.513709,34
1492047839.624318,28
1492047839.736166,21
1492047839.854813,14
1492047839.978026,7
1492047840.098315,0
1492047840.223510,0
1492047840.352728,0
1492047840.485807,0
1492047840.599817,1
1492047840.756313,0
1492047840.879522,0
1492047840.986336,0
1492047841.092494,0
1492047841.203282,0
1492047841.308652,0
1492047841.414200,0
1492047841.545001,0
1492047841.653371,0
1492047841.784374,0
1492047841.907013,0
1492047842.041157,0
1492047842.160956,0
1492047842.303581,0
1492047842.413034,0
1492047842.525191,0
1492047842.637478,0
1492047842.747844,0
1492047842.910487,0
1492047843.015785,0
1492047843.130994,0
1492047843.257875,0
1492047843.389913,0
1492047843.508258,0
1492047843.612946,0
1492047843.729543,0
1492047843.884505,0
1492047844.007608,0
1492047844.114268,0
1492047844.255456,1
1492047844.364789,0
1492047844.488680,0
1492047844.617708,0
1492047844.736363,0
1492047844.846647,0
1492047844.958475,1
1492047845.078087,7
1492047845.210194,13
1492047845.315740,23
1492047845.446648,31
1492047845.564686,33
1492047845.686687,26
1492047845.798164,19
1492047845.927791,13
1492047846.064076,1
1492047846.175571,11
1492047846.303547,19
1492047846.424785,26
1492047846.547867,34
1492047846.665344,29
1492047846.775852,23
1492047846.883653,17
1492047846.989480,11
1492047847.125222,11
1492047847.246294,13
1492047847.369573,20
1492047847.479362,28
1492047847.592009,35
1492047847.715393,29
1492047847.841861,21
1492047847.947742,15
1492047848.063143,9
1492047848.192212,0
1492047848.326924,1
1492047848.438511,0
1492047848.571257,0
1492047848.691659,0
1492047848.798213,0
1492047848.909977,0
1492047849.038953,0
1492047849.175826,0
1492047849.296439,0
1492047849.411804,0
1492047849.525423,0
1492047849.666001,0
1492047849.789698,0
1492047849.920524,0
1492047850.056980,0
1492047850.164959,0
1492047850.315816,0
1492047850.434129,0
1492047850.563124,0
1492047850.695597,0
1492047850.814609,0
1492047850.927969,0
1492047851.061285,0
1492047851.198082,0
1492047851.313706,0
1492047851.420153,0
1492047851.539912,0
1492047851.663103,0
1492047851.797333,0
1492047851.911866,0
1492047852.016111,0
1492047852.120443,0
1492047852.225023,0
1492047852.329888,0
1492047852.433416,0
1492047852.547425,0
1492047852.650947,0
1492047852.755001,0
1492047852.870259,0
1492047852.974421,0
1492047853.083978,0
1492047853.199189,9
1492047853.307632,16
1492047853.412079,22
1492047853.517372,28
1492047853.627237,36
1492047853.730862,29
1492047853.834197,24
1492047853.937997,18
1492047854.064242,11
1492047854.168125,0
1492047854.272104,10
1492047854.375578,16
1492047854.487247,24
1492047854.593302,31
1492047854.701281,33
1492047854.813156,27
1492047854.917722,21
1492047855.043527,13
1492047855.147223,7
1492047855.273051,8
1492047855.377966,16
1492047855.487550,24
1492047855.626525,31
1492047855.747074,32
1492047855.865029,25
1492047855.979486,18
1492047856.087486,13
1492047856.196515,8
1492047856.304295,0
1492047856.418482,0
1492047856.530799,0
1492047856.646574,0
1492047856.772853,0
1492047856.891747,0
1492047857.035265,0
1492047857.146233,0
1492047857.296314,0
1492047857.428200,0
1492047857.542359,0
1492047857.649392,0
1492047857.781100,0
1492047857.888010,0
1492047858.044352,0
1492047858.169785,0
1492047858.297961,0
1492047858.427999,0
1492047858.552358,0
1492047858.675106,0
1492047858.807251,0
1492047858.939122,0
1492047859.070882,0
1492047859.196812,0
1492047859.320675,1
1492047859.433813,0
1492047859.584217,0
1492047859.703379,0
1492047859.821079,1
1492047859.936441,0
1492047860.050978,0
1492047860.161265,0
1492047860.297105,0
1492047860.423576,0
1492047860.544787,0
1492047860.652154,0
1492047860.786300,0
1492047860.915528,0
1492047861.044198,0
1492047861.171977,0
1492047861.316326,7
1492047861.430139,15
1492047861.543888,23
1492047861.663003,30
1492047861.772885,34
1492047861.899509,26
1492047862.038948,18
1492047862.152863,11
1492047862.269243,1
1492047862.378975,10
1492047862.523637,20
1492047862.636714,27
1492047862.758061,35
1492047862.869768,29
1492047862.988247,22
1492047863.119197,16
1492047863.244234,8
1492047863.354451,4
1492047863.497970,15
1492047863.605109,21
1492047863.747944,32
1492047863.870844,33
1492047863.980064,26
1492047864.104895,19
1492047864.259656,11
1492047864.371847,0
1492047864.481364,0
1492047864.601838,0
1492047864.712359,0
1492047864.830849,0
1492047864.940597,0
1492047865.071015,0
1492047865.183383,0
1492047865.299630,0
1492047865.416668,0
1492047865.523492,0
1492047865.641557,0
1492047865.763166,1
1492047865.893744,0
1492047866.003246,0
1492047866.109562,0
1492047866.217881,0
1492047866.325432,0
1492047866.436730,0
1492047866.582612,0
1492047866.729254,0
1492047866.838318,0
1492047866.947250,0
1492047867.067378,1
1492047867.180729,0
1492047867.303646,0
1492047867.423346,0
1492047867.561610,0
1492047867.677050,0
1492047867.790678,0
1492047867.911821,0
1492047868.017603,0
1492047868.132193,0
1492047868.237918,0
1492047868.343411,0
1492047868.464662,0
1492047868.577503,0
1492047868.689932,0
1492047868.825587,0
1492047868.966557,0
1492047869.085391,0
1492047869.208831,0
1492047869.343355,0
1492047869.483225,11
1492047869.635242,22
1492047869.762148,29
1492047869.876454,34
1492047869.984492,28
1492047870.123654,20
1492047870.246102,14
1492047870.356446,7
1492047870.467603,6
1492047870.596459,15
1492047870.737571,25
1492047870.869329,33
1492047870.987635,31
1492047871.126807,22
1492047871.234047,16
1492047871.351869,10
1492047871.466000,0
1492047871.604122,13
1492047871.726143,21
1492047871.863023,32
1492047871.984462,33
1492047872.113854,26
1492047872.243160,18
1492047872.370573,10
1492047872.475522,1
1492047872.588174,0
1492047872.719361,0
1492047872.849498,0
1492047872.964569,0
1492047873.071627,0
1492047873.191082,0
1492047873.295597,0
1492047873.405043,0
1492047873.513044,0
1492047873.645010,0
1492047873.766864,0
1492047873.902036,0
1492047874.055065,0
1492047874.202385,0
1492047874.312248,0
1492047874.421051,0
1492047874.550791,0
1492047874.685553,0
1492047874.793374,1
1492047874.909663,0
1492047875.014392,0
1492047875.139555,0
1492047875.243944,0
1492047875.373418,0
1492047875.483131,0
1492047875.612658,0
1492047875.721486,0
1492047875.829013,0
1492047875.965855,0
1492047876.092557,0
1492047876.205637,1
1492047876.313073,0
1492047876.453977,0
1492047876.581978,0
1492047876.704295,1
1492047876.835063,0
1492047876.947540,0
1492047877.069187,0
1492047877.176717,0
1492047877.312696,0
1492047877.441916,0
1492047877.591135,9
1492047877.712644,18
1492047877.845734,27
1492047877.950691,34
1492047878.093858,29
1492047878.211742,23
1492047878.327765,16
1492047878.435548,10
1492047878.552569,11
1492047878.659176,10
1492047878.777187,20
1492047878.899680,28
1492047879.032502,35
1492047879.145756,28
1492047879.263859,22
1492047879.388974,14
1492047879.509865,8
1492047879.614688,7
1492047879.753259,15
1492047879.899075,24
1492047880.023571,32
1492047880.146344,31
1492047880.265956,24
1492047880.373667,18
1492047880.494483,11
1492047880.629501,0
1492047880.748474,0
1492047880.871105,0
1492047880.979816,0
1492047881.096411,0
1492047881.274041,0
1492047881.394258,0
1492047881.500146,0
1492047881.620009,0
